sentence_id	token_id	token	surprisal
76	5	help	7.76237
76	6	of	0.775381
76	7	UNK-INITC	4.22755
76	8	and	3.00117
76	9	his	3.37519
76	10	brothers	7.21624
76	11	that	4.04184
76	12	the	2.26986
76	13	UNK-LC-ing	6.50215
76	14	river	8.83671
76	15	was	2.74519
76	16	able	5.6284
76	17	to	0.0296383
76	18	float	12.4854
76	19	heavy	11.4344
76	20	ships	7.59357
76	21	,	3.31922
76	22	though	4.3867
76	23	not	6.8469
76	24	so	5.8499
76	25	long	3.57701
76	26	ago	6.36388
76	27	it	4.2427
76	28	was	2.42012
76	29	only	6.71047
76	30	a	1.65996
76	31	little	4.37611
76	32	stream	9.44455
76	33	.	1.7476
77	1	As	5.17119
77	2	the	2.77531
77	3	river	9.81397
77	4	grew	5.82234
77	5	wider	11.8743
77	6	and	3.4316
77	7	he	13.5689
77	8	could	3.84867
77	9	almost	8.41401
77	10	see	3.6473
77	11	the	1.71731
77	12	ocean	12.8608
77	13	,	5.32161
77	14	UNK-INITC	7.23593
77	15	realized	14.3943
77	16	his	7.14017
77	17	journey	10.1798
77	18	was	2.67874
77	19	almost	6.6754
77	20	over	6.78618
77	21	and	7.15812
77	22	he	6.17166
77	23	had	4.49118
77	24	come	6.05045
77	25	full	8.54853
77	26	circle	10.5864
77	27	.	1.12049
78	1	Back	8.34374
78	2	in	0.859367
78	3	the	0.734947
78	4	ocean	11.5566
78	5	,	2.68083
78	6	he	3.46374
78	7	felt	8.33166
78	8	right	8.74043
78	9	at	5.23116
78	10	home	5.24993
78	11	.	1.4048
79	1	For	4.77752
79	2	him	8.4094
79	3	,	0.236117
79	4	this	4.76835
79	5	was	2.9416
79	6	the	2.51232
79	7	safest	13.1541
79	8	,	3.37045
79	9	UNK-LC-est	10.9237
79	10	place	6.39216
79	11	in	2.21173
79	12	the	1.00037
79	13	whole	6.93021
79	14	wide	10.8831
79	15	world	6.49598
79	16	.	1.85478
80	1	During	7.38348
80	2	the	0.550071
80	3	warm	10.864
80	4	summer	5.85343
80	5	UNK-LC-s	7.91614
80	6	,	1.14698
80	7	if	7.04346
80	8	you	4.70813
80	9	take	5.63442
80	10	a	2.08002
80	11	walk	9.47132
80	12	on	3.32318
80	13	the	1.12218
80	14	sea	7.99287
80	15	beach	16.7337
80	16	,	0.648396
80	17	you	4.62
80	18	will	2.77883
80	19	hear	6.96207
80	20	the	2.20624
80	21	gentle	13.1653
80	22	UNK-LC-ing	6.91261
80	23	UNK-LC	5.89275
80	24	of	1.76138
80	25	the	1.57136
80	26	waves	12.0115
80	27	and	4.9664
80	28	some	5.97085
80	29	say	10.1008
80	30	that	4.83358
80	31	it	3.90778
80	32	must	4.85961
80	33	be	2.31535
80	34	the	3.25625
80	35	UNK-LC-ing	6.42383
80	36	voices	9.86502
80	37	of	1.12923
80	38	UNK-INITC	4.9739
80	39	and	2.85229
80	40	his	2.65182
80	41	brother	4.00368
80	42	water	10.7163
80	43	drops	12.1229
80	44	telling	12.7214
80	45	each	6.76171
80	46	other	2.6996
80	47	about	3.91748
80	48	their	4.47906
80	49	wonderful	9.25207
80	50	journey	10.6493
80	51	around	7.01837
80	52	the	0.804358
80	53	world	3.8021
80	54	.	8.40382
81	1	It	3.44181
81	2	was	2.25482
81	3	cold	10.9036
81	4	and	4.34687
81	5	nearly	8.77826
81	6	dark	9.88694
81	7	on	5.27546
81	8	the	1.1277
81	9	last	5.46013
81	10	evening	6.64164
81	11	of	2.62074
81	12	the	1.16632
81	13	old	5.89447
81	14	year	5.2461
81	15	,	2.36405
81	16	and	6.69827
81	17	the	2.9357
81	18	snow	9.47283
81	19	was	9.31515
81	20	falling	8.83621
81	21	fast	9.04273
81	22	and	3.06191
81	23	furious	10.7893
81	24	.	1.12544
82	1	A	4.09633
82	2	little	6.76197
82	3	girl	9.18394
82	4	no	8.84933
82	5	one	5.97141
82	6	sheltered	11.535
82	7	from	5.76404
82	8	the	0.997661
82	9	UNK-LC	3.58984
82	10	air	10.0757
82	11	UNK-LC-ed	6.14088
82	12	through	5.1959
82	13	the	1.36083
82	14	streets	7.24472
82	15	with	5.25954
82	16	a	1.91529
82	17	bare	13.2427
82	18	head	9.69625
82	19	and	4.16389
82	20	naked	11.5273
82	21	feet	13.483
82	22	,	4.33283
82	23	looking	8.29556
82	24	as	5.57535
82	25	poor	8.57532
82	26	as	4.14392
82	27	a	1.31536
82	28	church	7.04236
82	29	mouse	16.7462
82	30	.	0.400405
83	1	It	3.44181
83	2	's	2.28688
83	3	true	5.26676
83	4	she	9.86043
83	5	had	4.59021
83	6	on	6.58592
83	7	a	2.48641
83	8	pair	8.18093
83	9	of	0.600269
83	10	UNK-LC-s	4.37586
83	11	her	7.87689
83	12	mother	5.86354
83	13	had	5.78332
83	14	once	4.93384
83	15	given	4.84313
83	16	her	4.81784
83	17	when	7.03002
83	18	she	3.04708
83	19	left	4.67354
83	20	home	6.3279
83	21	,	4.03532
83	22	but	5.40379
83	23	they	6.67892
83	24	were	3.36079
83	25	as	6.4355
83	26	much	4.15528
83	27	use	11.1517
83	28	to	1.9988
83	29	her	6.22478
83	30	as	6.39885
83	31	a	1.52073
83	32	chocolate	12.1586
83	33	UNK-LC	4.02722
83	34	.	0.812152
84	1	The	1.74334
84	2	UNK-LC-s	6.32497
84	3	owned	9.44315
84	4	by	1.39617
84	5	her	8.41991
84	6	mother	5.54255
84	7	were	4.8679
84	8	so	5.90376
84	9	large	5.80237
84	10	that	1.62721
84	11	the	1.44654
84	12	UNK-LC-ed	7.32938
84	13	little	8.48822
84	14	creature	9.94115
84	15	had	4.96937
84	16	lost	7.24216
84	17	them	6.70645
84	18	while	6.40824
84	19	running	7.26352
84	20	across	6.64748
84	21	the	0.711164
84	22	street	4.65421
84	23	to	4.28398
84	24	avoid	4.65729
84	25	two	6.72975
84	26	UNK-LC-s	3.03333
84	27	that	3.507
84	28	were	2.6574
84	29	rolling	9.27133
84	30	along	5.82297
84	31	at	4.17896
84	32	a	2.12699
84	33	terrible	9.21606
84	34	rate	9.30215
84	35	.	9.12984
85	1	One	5.5924
85	2	of	1.82179
85	3	the	0.651916
85	4	UNK-LC-s	5.77124
85	5	she	7.27705
85	6	could	4.17273
85	7	not	5.54891
85	8	find	4.15983
85	9	,	3.22127
85	10	and	2.48064
85	11	a	2.20013
85	12	boy	6.96134
85	13	seized	10.1877
85	14	upon	6.35402
85	15	the	1.72342
85	16	other	5.74463
85	17	,	1.91953
85	18	saying	10.206
85	19	that	3.37173
85	20	he	2.44774
85	21	could	3.91675
85	22	use	5.24308
85	23	it	3.18645
85	24	as	3.04489
85	25	a	1.34456
85	26	home	8.61836
85	27	for	2.88744
85	28	his	3.99826
85	29	little	7.91716
85	30	pet	10.5436
85	31	mouse	15.6272
85	32	.	5.77605
86	1	So	5.44676
86	2	with	5.92064
86	3	her	6.58242
86	4	naked	10.7496
86	5	feet	13.3888
86	6	,	0.590117
86	7	which	6.00711
86	8	were	4.81147
86	9	quite	6.0302
86	10	red	7.537
86	11	and	4.05974
86	12	blue	10.1061
86	13	with	4.8549
86	14	the	1.80019
86	15	cold	8.92529
86	16	,	2.93348
86	17	the	2.19998
86	18	little	5.31279
86	19	girl	6.79851
86	20	went	6.7279
86	21	on	3.23241
86	22	,	3.52464
86	23	wondering	8.39151
86	24	how	2.88437
86	25	she	3.8092
86	26	would	3.70462
86	27	get	3.59432
86	28	through	5.96972
86	29	this	5.60297
86	30	UNK-LC	4.03307
86	31	night	7.65493
86	32	.	0.622501
87	1	She	6.53526
87	2	approached	9.6007
87	3	an	5.97451
87	4	old	4.94609
87	5	UNK-LC	3.3044
87	6	she	8.91922
87	7	had	4.19094
87	8	used	5.8499
87	9	as	4.28433
87	10	a	1.24496
87	11	shelter	8.85748
87	12	a	7.28243
87	13	few	3.48441
87	14	times	5.1946
87	15	before	4.74717
87	16	,	3.15703
87	17	and	1.24374
87	18	found	5.02743
87	19	the	2.3659
87	20	entrance	11.5096
87	21	was	4.15124
87	22	locked	7.90222
87	23	.	4.34475
88	1	UNK-INITC-KNOWNLC	5.58533
88	2	luck	11.0552
88	3	for	6.74027
88	4	the	1.41696
88	5	girl	9.60162
88	6	!	5.3701
88	7	This	11.8068
88	8	day	5.91807
88	9	was	2.71614
88	10	even	6.13347
88	11	worse	5.26707
88	12	than	2.83179
88	13	the	1.80395
88	14	others	6.31469
88	15	.	1.58506
89	1	No	6.4706
89	2	Good	13.4277
89	3	Samaritan	11.1233
89	4	had	6.21374
89	5	given	6.83571
89	6	her	5.55136
89	7	even	8.39895
89	8	a	3.76309
89	9	penny	9.51595
89	10	.	1.3467
90	1	And	4.68581
90	2	she	5.9426
90	3	had	4.64918
90	4	no	3.499
90	5	luck	6.8943
90	6	selling	8.83142
90	7	any	6.40023
90	8	matches	10.1918
90	9	that	3.97667
90	10	she	5.18981
90	11	carried	7.95752
90	12	in	2.39471
90	13	the	1.06132
90	14	old	7.11026
90	15	UNK-LC	3.61935
90	16	her	8.07312
90	17	grandmother	9.14538
90	18	had	5.17295
90	19	given	5.23906
90	20	her	5.41016
90	21	.	6.72278
91	1	Poor	10.8238
91	2	little	16.8823
91	3	child	11.8698
91	4	,	3.82045
91	5	she	6.53176
91	6	looked	8.94595
91	7	the	8.5159
91	8	picture	6.21104
91	9	of	2.49786
91	10	misery	11.2736
91	11	.	1.48915
92	1	On	5.4935
92	2	her	6.34837
92	3	long	8.2211
92	4	,	3.77372
92	5	fair	9.53062
92	6	hair	10.3169
92	7	,	1.05299
92	8	which	4.09469
92	9	hung	9.95959
92	10	in	3.45305
92	11	UNK-LC-s	5.65605
92	12	on	4.32102
92	13	her	5.25342
92	14	shoulders	9.37838
92	15	,	1.28209
92	16	the	1.91902
92	17	UNK-LC-s	4.17767
92	18	kept	7.26832
92	19	landing	11.1925
92	20	,	3.29483
92	21	but	4.18978
92	22	she	7.3701
92	23	did	4.08351
92	24	not	2.8651
92	25	notice	8.06688
92	26	them	4.35425
92	27	as	3.304
92	28	she	8.89149
92	29	UNK-LC-ed	5.31848
92	30	along	7.12854
92	31	.	3.37816
93	1	She	6.53526
93	2	was	2.65968
93	3	losing	10.4748
93	4	strength	8.21421
93	5	and	3.43606
93	6	beginning	9.94271
93	7	to	0.589346
93	8	doubt	12.3305
93	9	she	5.92856
93	10	could	3.26541
93	11	weather	10.5296
93	12	this	5.04148
93	13	storm	8.12662
93	14	.	0.581733
94	1	It	3.44181
94	2	was	2.25482
94	3	New	9.76601
94	4	Year	6.17807
94	5	's	0.417927
94	6	,	6.76734
94	7	and	2.08395
94	8	the	1.7493
94	9	girl	12.1056
94	10	asked	5.35797
94	11	herself	10.4005
94	12	why	8.62219
94	13	,	6.53235
94	14	as	3.09919
94	15	lights	11.3502
94	16	UNK-LC	5.53744
94	17	from	4.45574
94	18	every	7.12195
94	19	window	7.43662
94	20	,	1.35496
94	21	and	5.4059
94	22	the	3.55406
94	23	UNK-LC-y	6.89479
94	24	smell	13.2045
94	25	of	2.08966
94	26	UNK-LC	3.57964
94	27	UNK-LC	4.24382
94	28	UNK-LC	4.58834
94	29	out	7.80532
94	30	on	6.72424
94	31	the	1.47397
94	32	streets	5.171
94	33	,	1.8885
94	34	she	3.70336
94	35	was	2.36301
94	36	outside	8.68621
94	37	all	6.61493
94	38	alone	9.34317
94	39	.	0.420998
95	1	UNK-INITC-KNOWNLC-ed	6.98145
95	2	,	2.9814
95	3	she	5.21724
95	4	finally	6.76432
95	5	sat	7.42513
95	6	down	4.06138
95	7	in	2.16706
95	8	a	2.4738
95	9	corner	7.72973
95	10	behind	7.70837
95	11	the	1.04648
95	12	little	8.63645
95	13	bakery	12.3849
95	14	.	2.60794
96	1	She	6.53526
96	2	put	7.83946
96	3	a	3.02674
96	4	UNK-LC	3.48888
96	5	she	9.54139
96	6	had	3.84956
96	7	found	4.08763
96	8	over	5.17553
96	9	her	4.59955
96	10	legs	7.16934
96	11	to	4.66401
96	12	cover	6.15615
96	13	herself	9.68534
96	14	,	2.24109
96	15	but	3.10148
96	16	she	3.5522
96	17	could	4.99021
96	18	not	3.18901
96	19	keep	6.33487
96	20	off	5.53636
96	21	the	2.04081
96	22	cold	8.58803
96	23	.	3.02631
97	1	The	1.74334
97	2	girl	13.7848
97	3	,	2.63517
97	4	who	1.41656
97	5	the	6.98187
97	6	night	11.1875
97	7	air	12.6077
97	8	had	5.76914
97	9	completely	10.7297
97	10	UNK-LC-ed	3.33439
97	11	,	1.09028
97	12	dared	11.2229
97	13	not	6.11427
97	14	go	5.31819
97	15	home	5.79251
97	16	,	3.06409
97	17	for	5.13519
97	18	she	8.3812
97	19	had	10.9277
97	20	sold	7.48489
97	21	no	7.84628
97	22	matches	11.1543
97	23	.	1.74477
98	1	Her	7.09264
98	2	father	4.604
98	3	had	4.80702
98	4	been	1.57625
98	5	mean	15.9439
98	6	and	3.28923
98	7	UNK-LC-y	5.56558
98	8	ever	9.25581
98	9	since	2.90662
98	10	his	6.91111
98	11	wife	5.66493
98	12	had	13.6825
98	13	gone	9.13526
98	14	to	1.44737
98	15	meet	7.69005
98	16	her	4.84713
98	17	UNK-INITC-KNOWNLC-er	9.53342
98	18	.	1.84866
99	1	He	3.89936
99	2	would	4.91791
99	3	certainly	8.34328
99	4	beat	6.93314
99	5	her	5.13743
99	6	,	5.12752
99	7	as	5.11997
99	8	he	2.19458
99	9	has	3.70981
99	10	done	4.70853
99	11	several	6.71205
99	12	times	3.76232
99	13	in	1.92719
99	14	the	0.879463
99	15	weeks	7.7863
99	16	past	8.37915
99	17	,	2.98338
99	18	because	3.06672
99	19	she	4.30526
99	20	had	3.37779
99	21	not	4.35397
99	22	earned	6.93422
99	23	any	3.64759
99	24	money	3.07229
99	25	today	7.43634
99	26	.	1.06356
100	1	Besides	7.51347
100	2	,	0.711652
100	3	it	3.1613
100	4	was	2.97827
100	5	almost	6.48709
100	6	as	4.49198
100	7	cold	7.23191
100	8	at	4.40415
100	9	home	5.25373
100	10	as	4.95317
100	11	outside	9.16875
100	12	,	3.98296
100	13	for	5.03778
100	14	they	5.86683
100	15	had	6.58943
100	16	only	6.01419
100	17	a	1.91478
100	18	UNK-LC-y	6.12071
100	19	roof	11.5034
100	20	to	3.19433
100	21	cover	6.30987
100	22	them	4.73249
100	23	.	0.425874
101	1	The	1.74334
101	2	girl	13.7848
101	3	's	1.39092
101	4	little	12.2373
101	5	hands	11.8403
101	6	were	3.94091
101	7	almost	6.80997
101	8	frozen	10.3368
101	9	solid	15.2769
101	10	so	8.24453
101	11	she	5.73577
101	12	decided	8.25315
101	13	that	4.01491
101	14	a	3.43149
101	15	burning	13.5884
101	16	match	11.9504
101	17	might	5.73582
101	18	be	1.03086
101	19	of	9.15958
101	20	some	5.47716
101	21	good	6.59394
101	22	.	3.96074
102	1	UNK-CAPS	5.36273
102	2	!	8.48928
102	3	'	4.83346
102	4	sounded	15.2463
102	5	the	5.06452
102	6	match	9.58242
102	7	as	5.46031
102	8	she	5.92707
102	9	drew	7.6086
102	10	it	3.16392
102	11	out	2.89303
102	12	.	1.33041
103	1	How	6.71046
103	2	it	5.10203
103	3	UNK-LC-ed	6.42006
103	4	as	4.51846
103	5	it	4.41625
103	6	UNK-LC	8.05133
103	7	!	10.1304
103	8	It	11.577
103	9	gave	7.06906
103	10	a	2.52968
103	11	warm	6.83836
103	12	,	2.92368
103	13	UNK-LC-DASH	2.65812
103	14	bright	10.1578
103	15	light	6.94556
103	16	that	6.09356
103	17	the	2.08336
103	18	girl	8.92279
103	19	UNK-LC	6.68019
103	20	from	4.7398
103	21	the	1.40022
103	22	world	4.82465
103	23	as	3.95978
103	24	she	5.79877
103	25	held	8.33424
103	26	her	4.91058
103	27	hand	8.05936
103	28	over	5.86942
103	29	it	5.30869
103	30	.	0.515097
104	1	Why	7.12147
104	2	had	6.86749
104	3	no	4.31574
104	4	one	3.52208
104	5	wanted	8.29464
104	6	to	0.663656
104	7	buy	5.37309
104	8	even	7.00009
104	9	one	5.75912
104	10	match	12.2613
104	11	?	0.927474
104	12	A	16.3387
104	13	wonderful	8.42922
104	14	light	8.61406
104	15	,	5.18293
104	16	it	4.45394
104	17	was	2.87826
104	18	really	6.47143
104	19	.	9.35129
105	1	It	3.44181
105	2	seemed	7.94466
105	3	to	1.06329
105	4	the	4.48844
105	5	girl	10.0963
105	6	that	3.34565
105	7	she	4.31272
105	8	was	2.50306
105	9	sitting	7.03802
105	10	by	6.02821
105	11	a	2.26518
105	12	large	6.28848
105	13	iron	11.6583
105	14	UNK-LC	4.21752
105	15	,	2.00921
105	16	with	3.3418
105	17	UNK-LC-ed	6.90896
105	18	UNK-LC	3.38299
105	19	feet	8.64421
105	20	and	2.4717
105	21	a	2.40169
105	22	UNK-LC	2.25717
105	23	UNK-LC	4.24899
105	24	.	1.22527
106	1	How	6.71046
106	2	the	3.03654
106	3	fire	7.3249
106	4	burned	10.0803
106	5	!	10.3413
106	6	The	9.96706
106	7	girl	8.5762
106	8	was	4.71682
106	9	pleased	6.69719
106	10	and	4.79001
106	11	the	3.29819
106	12	fire	8.07446
106	13	actually	7.45837
106	14	seemed	6.82839
106	15	so	5.21147
106	16	warm	9.19865
106	17	that	3.22868
106	18	the	1.76531
106	19	child	7.97493
106	20	stretched	10.0415
106	21	out	1.87865
106	22	her	4.5516
106	23	feet	8.62144
106	24	as	4.51428
106	25	if	7.03565
106	26	to	6.81389
106	27	warm	12.3536
106	28	them	4.88955
106	29	,	3.93913
106	30	when	4.59395
106	31	suddenly	10.3272
106	32	the	2.36831
106	33	UNK-LC	3.81625
106	34	of	2.31206
106	35	the	1.3673
106	36	match	10.7963
106	37	went	5.84482
106	38	out	2.51648
106	39	.	2.49804
107	1	It	3.44181
107	2	was	2.25482
107	3	a	2.24789
107	4	short	7.97745
107	5	,	3.91225
107	6	UNK-LC-y	4.40821
107	7	match	9.36062
107	8	that	2.5059
107	9	the	3.49312
107	10	little	7.52636
107	11	girl	6.93093
107	12	next	10.8468
107	13	UNK-LC-ed	6.89804
107	14	on	3.52737
107	15	the	1.37817
107	16	wall	7.54463
107	17	.	0.41144
108	1	It	3.44181
108	2	burst	15.1768
108	3	into	4.36782
108	4	a	2.57178
108	5	UNK-LC	3.90261
108	6	,	2.75907
108	7	and	2.84386
108	8	UNK-LC	5.27284
108	9	and	4.56906
108	10	UNK-LC	3.14367
108	11	,	1.75611
108	12	the	3.04907
108	13	girl	9.41898
108	14	was	11.0379
108	15	transported	10.6525
108	16	from	1.74478
108	17	her	4.74863
108	18	UNK-LC	3.36813
108	19	city	7.50487
108	20	to	3.49025
108	21	a	2.40956
108	22	beautiful	8.21244
108	23	,	5.23661
108	24	sunny	12.3691
108	25	forest	8.09343
108	26	.	1.04163
109	1	She	6.53526
109	2	heard	7.87757
109	3	the	2.62792
109	4	birds	13.6062
109	5	UNK-LC-ing	7.5685
109	6	and	4.72019
109	7	she	6.98128
109	8	was	2.03115
109	9	surrounded	10.9349
109	10	by	0.184404
109	11	UNK-LC-s	4.87204
109	12	and	2.33705
109	13	UNK-LC-s	2.23833
109	14	as	3.85376
109	15	white	6.86828
109	16	as	5.33055
109	17	snow	11.2492
109	18	.	2.56438
110	1	A	4.09633
110	2	little	6.76197
110	3	UNK-LC	4.52879
110	4	UNK-LC	7.57718
110	5	some	7.82706
110	6	food	7.85615
110	7	in	3.61143
110	8	the	0.840384
110	9	ground	7.41285
110	10	and	4.85207
110	11	UNK-LC-ed	6.16778
110	12	off	7.55214
110	13	into	6.34794
110	14	the	1.41932
110	15	UNK-LC	3.83749
110	16	.	1.76603
111	1	The	1.74334
111	2	girl	13.7848
111	3	was	3.97692
111	4	curious	11.6186
111	5	,	2.07749
111	6	so	4.94779
111	7	she	3.86996
111	8	dug	9.84909
111	9	some	6.80804
111	10	UNK-LC	3.70217
111	11	food	9.60872
111	12	up	7.89236
111	13	to	1.41683
111	14	see	7.67384
111	15	what	3.32423
111	16	it	2.22392
111	17	was	2.05339
111	18	,	4.09069
111	19	but	4.48456
111	20	then	5.72293
111	21	she	7.09549
111	22	forgot	12.3149
111	23	to	1.1916
111	24	put	5.14443
111	25	it	2.59911
111	26	back	3.58444
111	27	.	2.06974
112	1	The	1.74334
112	2	UNK-LC	5.71594
112	3	came	5.89171
112	4	back	4.57617
112	5	and	3.59371
112	6	looked	8.63291
112	7	in	3.42824
112	8	its	5.04674
112	9	hiding	10.879
112	10	place	5.1233
112	11	,	2.18376
112	12	but	1.90525
112	13	the	1.98988
112	14	food	7.98003
112	15	was	4.37745
112	16	nowhere	8.03794
112	17	to	3.60268
112	18	be	3.30677
112	19	found	5.60345
112	20	.	2.29386
113	1	Then	6.35465
113	2	the	2.25225
113	3	match	10.7732
113	4	went	6.88611
113	5	out	2.43047
113	6	,	3.79303
113	7	and	3.13581
113	8	it	2.96376
113	9	was	1.79378
113	10	n't	2.2806
113	11	the	2.65131
113	12	forest	8.24906
113	13	that	4.39798
113	14	remained	8.53668
113	15	before	5.58588
113	16	her	6.52504
113	17	eyes	7.25462
113	18	.	1.04465
114	1	It	3.44181
114	2	was	2.25482
114	3	only	5.69571
114	4	the	2.06978
114	5	thick	10.1415
114	6	,	4.73681
114	7	damp	14.5788
114	8	,	3.12846
114	9	cold	7.30508
114	10	wall	9.39485
114	11	.	1.26406
115	1	The	1.74334
115	2	girl	13.7848
115	3	looked	8.53748
115	4	UNK-LC-ly	5.68673
115	5	into	3.17071
115	6	the	1.33151
115	7	sky	8.88226
115	8	that	5.01198
115	9	was	4.44963
115	10	now	5.22198
115	11	fully	9.53026
115	12	UNK-LC-ed	3.42944
115	13	and	4.06889
115	14	suddenly	8.03388
115	15	she	7.11152
115	16	saw	6.66587
115	17	a	2.08862
115	18	star	10.5194
115	19	fall	8.54015
115	20	,	4.77991
115	21	leaving	5.14918
115	22	behind	8.61405
115	23	it	3.48184
115	24	a	4.04922
115	25	bright	8.3368
115	26	streak	12.5766
115	27	of	1.15288
115	28	fire	6.89377
115	29	.	0.731656
116	1	UNK-CAPS	5.36273
116	2	is	3.41764
116	3	dying	10.7843
116	4	,	4.29332
116	5	'	9.22459
116	6	thought	10.1503
116	7	the	3.68777
116	8	little	6.61278
116	9	girl	7.2852
116	10	.	4.53593
117	1	It	3.44181
117	2	was	2.25482
117	3	her	8.48971
117	4	old	5.65405
117	5	grandmother	10.0033
117	6	,	1.58901
117	7	the	2.91243
117	8	one	5.96943
117	9	who	3.01126
117	10	had	3.28425
117	11	loved	14.1291
117	12	her	3.99318
117	13	the	7.47056
117	14	most	4.44017
117	15	,	4.15716
117	16	and	1.95205
117	17	the	1.95898
117	18	one	5.13099
117	19	who	4.01518
117	20	the	5.82335
117	21	girl	9.80638
117	22	used	5.46368
117	23	to	1.08907
117	24	visit	6.21162
117	25	every	8.89397
117	26	Sunday	4.82894
117	27	,	3.81695
117	28	who	4.8162
117	29	had	3.52428
117	30	told	7.44057
117	31	her	4.38126
117	32	that	4.17628
117	33	when	6.14088
117	34	a	4.28909
117	35	star	10.422
117	36	falls	7.13273
117	37	,	2.20355
117	38	a	3.84273
117	39	soul	13.3993
117	40	leaves	9.08499
117	41	this	5.39772
117	42	earth	9.96385
117	43	.	2.16631
118	1	It	3.44181
118	2	was	2.25482
118	3	her	8.48971
118	4	last	5.68681
118	5	match	10.5022
118	6	that	3.84332
118	7	the	2.19825
118	8	little	8.2395
118	9	girl	6.87562
118	10	now	6.53102
118	11	UNK-LC-ed	4.45538
118	12	on	4.13378
118	13	the	1.44272
118	14	wall	7.54748
118	15	and	3.11214
118	16	the	4.17379
118	17	light	9.25193
118	18	again	8.4193
118	19	UNK-LC	7.70267
118	20	round	12.6767
118	21	her	8.39122
118	22	.	2.01483
119	1	Her	7.09264
119	2	old	6.33576
119	3	grandmother	8.2334
119	4	in	6.1947
119	5	the	1.41839
119	6	UNK-LC	3.92655
119	7	stood	8.46815
119	8	,	5.84448
119	9	UNK-LC-ing	3.21885
119	10	in	3.18782
119	11	her	4.99824
119	12	appearance	8.96837
119	13	.	3.02313
120	1	The	1.74334
120	2	girl	13.7848
120	3	understood	10.2539
120	4	her	6.36523
120	5	grandmother	8.64277
120	6	would	4.04301
120	7	soon	5.48252
120	8	disappear	8.60875
120	9	,	1.78367
120	10	but	1.0775
120	11	she	4.67974
120	12	tried	6.983
120	13	to	0.301926
120	14	play	4.97797
120	15	for	4.27667
120	16	time	5.67553
120	17	.	1.06572
121	1	UNK-CAPS-er	8.14734
121	2	,	2.49259
121	3	'	9.18738
121	4	UNK-LC-ed	7.33546
121	5	the	4.49009
121	6	little	7.94454
121	7	one	5.39522
121	8	,	2.54642
121	9	UNK-CAPS	9.25004
121	10	take	10.766
121	11	me	6.38673
121	12	with	3.45544
121	13	you	8.13397
121	14	!	7.66286
121	15	I	9.96206
121	16	know	4.13198
121	17	you	4.06019
121	18	will	3.55285
121	19	go	4.20833
121	20	away	4.56538
121	21	when	5.15275
121	22	the	1.83765
121	23	match	10.9662
121	24	burns	13.1914
121	25	out	4.85995
121	26	!	8.40841
121	27	'	5.07122
121	28	The	6.24481
121	29	girl	8.49518
121	30	decided	9.11041
121	31	to	0.808433
121	32	light	11.215
121	33	the	1.75063
121	34	whole	7.43047
121	35	bundle	13.8856
121	36	of	2.44329
121	37	matches	11.3318
121	38	,	2.94216
121	39	in	4.08528
121	40	order	4.80518
121	41	to	0.289368
121	42	keep	4.83354
121	43	her	5.59738
121	44	grandmother	8.31921
121	45	there	6.6578
121	46	.	0.775905
122	1	The	1.74334
122	2	girl	13.7848
122	3	saw	7.61009
122	4	the	1.67696
122	5	matches	11.5342
122	6	UNK-LC-ed	5.14371
122	7	with	3.18482
122	8	a	2.14929
122	9	light	9.25965
122	10	that	5.00828
122	11	was	3.58089
122	12	brighter	11.4275
122	13	than	6.38042
122	14	the	1.73708
122	15	day	6.30905
122	16	,	3.63363
122	17	and	5.39012
122	18	her	6.47742
122	19	grandmother	8.30885
122	20	had	6.85658
122	21	never	5.10293
122	22	appeared	7.84001
122	23	so	6.70704
122	24	large	6.24767
122	25	or	5.87193
122	26	so	3.445
122	27	beautiful	7.57673
122	28	as	2.94384
122	29	she	5.51843
122	30	did	3.24642
122	31	in	4.39254
122	32	the	1.05771
122	33	light	9.48419
122	34	of	0.639942
122	35	the	1.03594
122	36	little	7.33332
122	37	matches	9.88255
122	38	.	1.54887
123	1	The	1.74334
123	2	grandmother	12.7192
123	3	then	7.64755
123	4	took	5.29048
123	5	the	2.20226
123	6	little	7.73719
123	7	girl	8.74135
123	8	in	2.42682
123	9	her	5.41819
123	10	arms	6.83749
123	11	,	2.2237
123	12	and	2.60762
123	13	they	4.14274
123	14	both	9.08427
123	15	flew	9.67868
123	16	upwards	11.421
123	17	in	2.74993
123	18	UNK-LC	5.16276
123	19	and	2.86552
123	20	joy	12.3637
123	21	far	9.8253
123	22	above	3.59469
123	23	the	1.20095
123	24	earth	7.43426
123	25	,	2.65637
123	26	where	3.62927
123	27	there	4.81897
123	28	was	2.43179
123	29	neither	7.7634
123	30	cold	9.0641
123	31	nor	7.0761
123	32	hunger	12.2515
123	33	,	2.25661
123	34	and	3.13765
123	35	the	2.43835
123	36	little	6.21707
123	37	girl	6.89127
123	38	felt	10.6342
123	39	safe	9.74086
123	40	and	3.4484
123	41	peaceful	10.0734
123	42	.	0.378597
124	1	In	3.30277
124	2	the	1.35967
124	3	dawn	11.7855
124	4	of	2.16802
124	5	the	1.03745
124	6	morning	8.4381
124	7	there	6.66746
124	8	lay	12.8062
124	9	the	2.07566
124	10	poor	8.94193
124	11	little	7.36379
124	12	one	6.05546
124	13	,	3.26902
124	14	not	4.97014
124	15	UNK-LC-ing	4.39346
124	16	,	3.21136
124	17	but	5.39042
124	18	UNK-LC-ing	5.71136
